;Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
479;raw_000000_000479.ppm;71;72;7;7;65;66;0
480;raw_000000_000480.ppm;27;28;5;6;22;23;0
481;raw_000000_000481.ppm;28;28;6;5;23;22;0
482;raw_000000_000482.ppm;28;28;6;5;23;22;0
483;raw_000000_000483.ppm;29;28;6;5;24;23;0
484;raw_000000_000484.ppm;28;29;5;5;23;23;0
485;raw_000000_000485.ppm;29;30;5;6;23;24;0
486;raw_000000_000486.ppm;31;30;6;5;25;24;0
487;raw_000000_000487.ppm;30;31;5;6;25;26;0
488;raw_000000_000488.ppm;31;32;5;6;26;27;0
489;raw_000000_000489.ppm;33;32;6;5;27;26;0
490;raw_000000_000490.ppm;32;32;5;5;27;27;0
491;raw_000000_000491.ppm;34;33;6;5;29;28;0
492;raw_000000_000492.ppm;34;34;5;5;29;29;0
493;raw_000000_000493.ppm;35;36;5;6;30;30;0
494;raw_000000_000494.ppm;38;36;6;5;33;31;0
495;raw_000000_000495.ppm;38;37;5;5;33;32;0
496;raw_000000_000496.ppm;40;39;6;6;35;34;0
497;raw_000000_000497.ppm;40;39;5;5;35;34;0
498;raw_000000_000498.ppm;40;40;5;5;35;34;0
499;raw_000000_000499.ppm;42;41;5;5;36;35;0
500;raw_000000_000500.ppm;43;43;5;6;37;37;0
501;raw_000000_000501.ppm;44;43;6;5;39;37;0
502;raw_000000_000502.ppm;45;45;5;6;40;40;0
503;raw_000000_000503.ppm;48;46;6;5;43;41;0
504;raw_000000_000504.ppm;49;48;6;6;44;43;0
505;raw_000000_000505.ppm;52;51;6;6;46;45;0
506;raw_000000_000506.ppm;53;52;6;6;47;46;0
507;raw_000000_000507.ppm;55;55;5;5;50;49;0
508;raw_000000_000508.ppm;59;59;5;5;54;54;0
509;raw_000000_000509.ppm;60;56;5;5;55;51;0
510;raw_000000_000510.ppm;31;32;6;6;26;27;0
511;raw_000000_000511.ppm;30;32;5;6;25;27;0
512;raw_000000_000512.ppm;31;30;6;5;26;25;0
513;raw_000000_000513.ppm;31;31;5;5;26;26;0
514;raw_000000_000514.ppm;33;33;5;5;28;28;0
515;raw_000000_000515.ppm;36;35;6;5;30;30;0
516;raw_000000_000516.ppm;36;36;6;6;31;31;0
517;raw_000000_000517.ppm;36;36;5;5;31;31;0
518;raw_000000_000518.ppm;38;37;6;5;33;32;0
519;raw_000000_000519.ppm;38;38;5;5;33;33;0
520;raw_000000_000520.ppm;40;40;6;5;35;34;0
521;raw_000000_000521.ppm;41;40;5;5;35;35;0
522;raw_000000_000522.ppm;42;41;5;5;37;36;0
523;raw_000000_000523.ppm;43;43;5;6;38;38;0
524;raw_000000_000524.ppm;45;45;5;6;40;40;0
525;raw_000000_000525.ppm;47;46;6;6;42;41;0
526;raw_000000_000526.ppm;47;47;6;5;42;42;0
527;raw_000000_000527.ppm;50;49;6;5;45;44;0
528;raw_000000_000528.ppm;53;52;6;5;48;47;0
529;raw_000000_000529.ppm;58;57;6;5;53;52;0
530;raw_000000_000530.ppm;59;59;5;5;53;53;0
531;raw_000000_000531.ppm;61;62;5;5;56;56;0
532;raw_000000_000532.ppm;68;67;7;6;62;61;0
533;raw_000000_000533.ppm;70;70;6;6;64;64;0
534;raw_000000_000534.ppm;74;75;7;7;68;69;0
535;raw_000000_000535.ppm;81;82;7;8;74;75;0
536;raw_000000_000536.ppm;86;86;7;7;79;79;0
537;raw_000000_000537.ppm;98;97;9;8;90;89;0
538;raw_000000_000538.ppm;108;107;10;9;99;98;0
539;raw_000000_000539.ppm;118;116;10;10;108;106;0
540;raw_000000_000540.ppm;30;31;5;6;25;26;0
541;raw_000000_000541.ppm;31;32;5;6;26;27;0
542;raw_000000_000542.ppm;31;30;6;5;26;25;0
543;raw_000000_000543.ppm;31;32;5;6;26;27;0
544;raw_000000_000544.ppm;34;34;6;6;29;29;0
545;raw_000000_000545.ppm;35;34;6;5;30;29;0
546;raw_000000_000546.ppm;34;34;5;5;29;29;0
547;raw_000000_000547.ppm;36;37;5;6;31;32;0
548;raw_000000_000548.ppm;38;39;5;6;33;34;0
549;raw_000000_000549.ppm;38;38;5;5;33;33;0
550;raw_000000_000550.ppm;40;40;6;6;35;35;0
551;raw_000000_000551.ppm;43;42;6;5;38;37;0
552;raw_000000_000552.ppm;43;43;6;6;38;38;0
553;raw_000000_000553.ppm;42;43;5;6;37;38;0
554;raw_000000_000554.ppm;47;47;5;5;42;42;0
555;raw_000000_000555.ppm;48;49;5;6;43;44;0
556;raw_000000_000556.ppm;49;48;6;5;44;43;0
557;raw_000000_000557.ppm;53;53;6;6;48;48;0
558;raw_000000_000558.ppm;57;57;6;6;52;52;0
559;raw_000000_000559.ppm;58;58;5;5;53;53;0
560;raw_000000_000560.ppm;60;60;5;5;55;55;0
561;raw_000000_000561.ppm;65;65;6;6;60;60;0
562;raw_000000_000562.ppm;68;69;6;7;62;63;0
563;raw_000000_000563.ppm;74;75;6;7;68;69;0
564;raw_000000_000564.ppm;81;81;7;7;74;74;0
565;raw_000000_000565.ppm;83;84;7;7;76;77;0
566;raw_000000_000566.ppm;98;101;9;9;90;93;0
567;raw_000000_000567.ppm;104;110;9;10;95;101;0
568;raw_000000_000568.ppm;116;120;11;10;106;110;0
569;raw_000000_000569.ppm;145;155;12;13;133;142;0
570;raw_000000_000570.ppm;27;28;6;6;22;23;0
571;raw_000000_000571.ppm;27;30;5;6;22;25;0
572;raw_000000_000572.ppm;29;30;5;5;24;25;0
573;raw_000000_000573.ppm;29;30;5;5;24;25;0
574;raw_000000_000574.ppm;30;31;5;5;25;26;0
575;raw_000000_000575.ppm;33;32;6;5;28;27;0
576;raw_000000_000576.ppm;32;33;5;6;27;28;0
577;raw_000000_000577.ppm;33;32;6;5;28;27;0
578;raw_000000_000578.ppm;35;34;6;5;30;29;0
579;raw_000000_000579.ppm;35;34;6;5;30;29;0
580;raw_000000_000580.ppm;38;36;6;5;33;31;0
581;raw_000000_000581.ppm;37;36;6;5;32;31;0
582;raw_000000_000582.ppm;37;38;5;5;32;33;0
583;raw_000000_000583.ppm;38;39;6;6;33;34;0
584;raw_000000_000584.ppm;42;41;5;5;37;36;0
585;raw_000000_000585.ppm;42;41;5;5;37;36;0
586;raw_000000_000586.ppm;46;43;6;5;41;38;0
587;raw_000000_000587.ppm;45;46;5;5;40;41;0
588;raw_000000_000588.ppm;51;51;6;6;46;46;0
589;raw_000000_000589.ppm;51;51;6;6;46;46;0
590;raw_000000_000590.ppm;55;54;5;5;50;49;0
591;raw_000000_000591.ppm;60;59;6;6;55;54;0
592;raw_000000_000592.ppm;65;63;6;6;60;58;0
593;raw_000000_000593.ppm;72;69;7;6;66;63;0
594;raw_000000_000594.ppm;75;74;7;6;69;68;0
595;raw_000000_000595.ppm;84;85;7;8;77;78;0
596;raw_000000_000596.ppm;94;96;8;9;86;88;0
597;raw_000000_000597.ppm;117;117;10;11;107;107;0
598;raw_000000_000598.ppm;130;130;11;12;119;119;0
599;raw_000000_000599.ppm;169;165;15;14;155;151;0
600;raw_000000_000600.ppm;29;27;6;5;24;22;0
601;raw_000000_000601.ppm;30;29;6;5;25;24;0
602;raw_000000_000602.ppm;31;31;6;6;26;26;0
603;raw_000000_000603.ppm;31;31;6;6;26;26;0
604;raw_000000_000604.ppm;30;32;5;6;25;27;0
605;raw_000000_000605.ppm;31;33;6;6;26;28;0
606;raw_000000_000606.ppm;30;31;6;5;25;26;0
607;raw_000000_000607.ppm;31;33;5;5;26;28;0
608;raw_000000_000608.ppm;32;35;5;6;27;30;0
609;raw_000000_000609.ppm;32;34;5;5;27;29;0
610;raw_000000_000610.ppm;33;35;5;5;28;30;0
611;raw_000000_000611.ppm;35;37;6;5;30;32;0
612;raw_000000_000612.ppm;34;38;5;6;29;33;0
613;raw_000000_000613.ppm;36;37;5;5;31;32;0
614;raw_000000_000614.ppm;37;41;5;6;32;36;0
615;raw_000000_000615.ppm;37;40;5;5;32;35;0
616;raw_000000_000616.ppm;40;40;6;5;35;35;0
617;raw_000000_000617.ppm;39;42;5;6;34;37;0
618;raw_000000_000618.ppm;41;43;5;6;36;38;0
619;raw_000000_000619.ppm;42;44;5;5;37;39;0
620;raw_000000_000620.ppm;43;48;5;6;38;43;0
621;raw_000000_000621.ppm;48;48;5;5;43;43;0
622;raw_000000_000622.ppm;51;51;6;5;46;46;0
623;raw_000000_000623.ppm;52;52;5;6;47;47;0
624;raw_000000_000624.ppm;54;55;5;5;49;50;0
625;raw_000000_000625.ppm;57;57;6;5;52;52;0
626;raw_000000_000626.ppm;60;61;5;5;55;56;0
627;raw_000000_000627.ppm;67;63;6;6;61;58;0
628;raw_000000_000628.ppm;70;67;7;6;64;61;0
629;raw_000000_000629.ppm;73;71;7;6;67;65;0
630;raw_000000_000630.ppm;38;41;5;5;33;36;0
631;raw_000000_000631.ppm;38;42;5;6;33;37;0
632;raw_000000_000632.ppm;38;41;5;6;33;36;0
633;raw_000000_000633.ppm;39;41;5;5;34;36;0
634;raw_000000_000634.ppm;40;40;6;5;35;35;0
635;raw_000000_000635.ppm;40;42;5;6;35;37;0
636;raw_000000_000636.ppm;41;43;6;6;36;38;0
637;raw_000000_000637.ppm;42;44;5;5;37;39;0
638;raw_000000_000638.ppm;44;45;6;5;39;40;0
639;raw_000000_000639.ppm;42;45;5;6;37;40;0
640;raw_000000_000640.ppm;43;45;5;5;38;40;0
641;raw_000000_000641.ppm;44;46;5;5;39;41;0
642;raw_000000_000642.ppm;46;48;5;6;41;43;0
643;raw_000000_000643.ppm;48;49;6;6;43;44;0
644;raw_000000_000644.ppm;50;51;6;6;45;46;0
645;raw_000000_000645.ppm;52;52;6;5;47;47;0
646;raw_000000_000646.ppm;52;53;6;6;47;48;0
647;raw_000000_000647.ppm;52;54;5;6;47;49;0
648;raw_000000_000648.ppm;52;53;6;5;47;48;0
649;raw_000000_000649.ppm;55;57;6;6;50;52;0
650;raw_000000_000650.ppm;57;57;6;5;52;52;0
651;raw_000000_000651.ppm;56;59;5;6;51;54;0
652;raw_000000_000652.ppm;58;60;5;5;53;55;0
653;raw_000000_000653.ppm;60;62;6;5;55;57;0
654;raw_000000_000654.ppm;61;63;6;5;56;58;0
655;raw_000000_000655.ppm;63;69;6;6;58;63;0
656;raw_000000_000656.ppm;64;71;5;6;59;65;0
657;raw_000000_000657.ppm;70;74;7;6;64;68;0
658;raw_000000_000658.ppm;73;76;7;6;67;70;0
659;raw_000000_000659.ppm;76;81;6;7;70;74;0
660;raw_000000_000660.ppm;34;34;6;6;29;29;0
661;raw_000000_000661.ppm;35;34;6;5;30;29;0
662;raw_000000_000662.ppm;34;35;5;6;29;30;0
663;raw_000000_000663.ppm;34;34;5;5;29;29;0
664;raw_000000_000664.ppm;35;35;6;6;30;30;0
665;raw_000000_000665.ppm;36;36;6;6;31;31;0
666;raw_000000_000666.ppm;37;36;6;6;32;31;0
667;raw_000000_000667.ppm;37;36;6;6;32;31;0
668;raw_000000_000668.ppm;39;38;6;6;34;33;0
669;raw_000000_000669.ppm;39;37;5;5;34;32;0
670;raw_000000_000670.ppm;40;38;6;5;35;33;0
671;raw_000000_000671.ppm;40;38;6;5;35;33;0
672;raw_000000_000672.ppm;40;38;5;5;35;33;0
673;raw_000000_000673.ppm;42;41;6;6;37;36;0
674;raw_000000_000674.ppm;42;42;5;6;37;37;0
675;raw_000000_000675.ppm;44;43;6;6;39;38;0
676;raw_000000_000676.ppm;46;45;6;6;41;40;0
677;raw_000000_000677.ppm;47;45;6;5;42;40;0
678;raw_000000_000678.ppm;48;48;5;6;43;43;0
679;raw_000000_000679.ppm;50;49;5;5;45;44;0
680;raw_000000_000680.ppm;51;49;5;5;46;44;0
681;raw_000000_000681.ppm;52;51;5;6;47;46;0
682;raw_000000_000682.ppm;54;53;5;5;49;48;0
683;raw_000000_000683.ppm;58;55;6;5;53;50;0
684;raw_000000_000684.ppm;60;59;6;6;55;54;0
685;raw_000000_000685.ppm;64;61;6;5;59;56;0
686;raw_000000_000686.ppm;68;64;6;6;62;59;0
687;raw_000000_000687.ppm;71;68;6;7;65;62;0
688;raw_000000_000688.ppm;73;70;6;6;67;64;0
689;raw_000000_000689.ppm;81;76;8;7;74;70;0
690;raw_000000_000690.ppm;31;32;5;6;26;27;0
691;raw_000000_000691.ppm;31;31;5;5;26;26;0
692;raw_000000_000692.ppm;32;32;6;6;27;27;0
693;raw_000000_000693.ppm;32;32;5;5;27;27;0
694;raw_000000_000694.ppm;32;32;5;5;27;27;0
695;raw_000000_000695.ppm;34;35;5;6;29;30;0
696;raw_000000_000696.ppm;34;35;5;6;29;30;0
697;raw_000000_000697.ppm;35;36;5;6;30;31;0
698;raw_000000_000698.ppm;37;38;5;6;32;33;0
699;raw_000000_000699.ppm;37;37;5;5;32;32;0
700;raw_000000_000700.ppm;36;36;5;5;31;31;0
701;raw_000000_000701.ppm;38;38;5;5;33;33;0
702;raw_000000_000702.ppm;41;42;5;6;36;37;0
703;raw_000000_000703.ppm;41;42;5;6;36;37;0
704;raw_000000_000704.ppm;40;41;5;6;35;36;0
705;raw_000000_000705.ppm;43;44;5;6;38;39;0
706;raw_000000_000706.ppm;43;43;5;5;38;38;0
707;raw_000000_000707.ppm;44;45;5;6;39;40;0
708;raw_000000_000708.ppm;46;44;5;5;41;39;0
709;raw_000000_000709.ppm;49;47;5;5;44;42;0
710;raw_000000_000710.ppm;49;48;5;5;44;43;0
711;raw_000000_000711.ppm;52;49;5;5;47;44;0
712;raw_000000_000712.ppm;54;52;5;6;49;47;0
713;raw_000000_000713.ppm;58;57;5;6;53;52;0
714;raw_000000_000714.ppm;61;58;5;5;56;53;0
715;raw_000000_000715.ppm;62;60;5;6;57;55;0
716;raw_000000_000716.ppm;68;62;7;5;62;57;0
717;raw_000000_000717.ppm;70;67;6;6;64;61;0
718;raw_000000_000718.ppm;76;71;7;6;70;65;0
719;raw_000000_000719.ppm;83;81;7;8;76;74;0
720;raw_000000_000720.ppm;40;41;5;6;35;36;0
721;raw_000000_000721.ppm;43;43;6;6;38;38;0
722;raw_000000_000722.ppm;45;45;6;6;40;40;0
723;raw_000000_000723.ppm;45;44;6;5;40;39;0
724;raw_000000_000724.ppm;45;44;6;5;40;39;0
725;raw_000000_000725.ppm;45;45;6;6;40;40;0
726;raw_000000_000726.ppm;47;46;6;5;42;41;0
727;raw_000000_000727.ppm;49;48;6;5;44;43;0
728;raw_000000_000728.ppm;48;49;5;6;43;44;0
729;raw_000000_000729.ppm;51;50;6;5;46;45;0
730;raw_000000_000730.ppm;51;50;6;5;46;45;0
731;raw_000000_000731.ppm;51;50;6;5;46;45;0
732;raw_000000_000732.ppm;51;51;6;6;46;46;0
733;raw_000000_000733.ppm;50;50;5;5;45;45;0
734;raw_000000_000734.ppm;53;52;6;5;48;47;0
735;raw_000000_000735.ppm;53;52;6;5;48;47;0
736;raw_000000_000736.ppm;52;52;5;5;47;47;0
737;raw_000000_000737.ppm;55;54;6;5;50;49;0
738;raw_000000_000738.ppm;57;56;6;5;52;51;0
739;raw_000000_000739.ppm;57;56;6;5;52;51;0
740;raw_000000_000740.ppm;59;58;6;5;54;53;0
741;raw_000000_000741.ppm;60;61;5;6;55;56;0
742;raw_000000_000742.ppm;64;65;5;6;59;60;0
743;raw_000000_000743.ppm;68;69;6;7;62;63;0
744;raw_000000_000744.ppm;71;70;7;6;65;64;0
745;raw_000000_000745.ppm;71;70;7;6;65;64;0
746;raw_000000_000746.ppm;74;75;6;7;68;69;0
747;raw_000000_000747.ppm;82;82;7;7;75;75;0
748;raw_000000_000748.ppm;85;85;8;8;78;78;0
749;raw_000000_000749.ppm;88;89;7;8;81;82;0
750;raw_000000_000750.ppm;31;34;6;5;26;29;0
751;raw_000000_000751.ppm;31;36;6;5;26;31;0
752;raw_000000_000752.ppm;30;37;5;5;25;32;0
753;raw_000000_000753.ppm;32;41;6;6;27;36;0
754;raw_000000_000754.ppm;34;39;6;6;29;34;0
755;raw_000000_000755.ppm;34;39;6;6;29;34;0
756;raw_000000_000756.ppm;33;39;5;6;28;34;0
757;raw_000000_000757.ppm;35;40;6;6;30;35;0
758;raw_000000_000758.ppm;33;40;5;5;28;35;0
759;raw_000000_000759.ppm;36;42;6;5;31;37;0
760;raw_000000_000760.ppm;36;43;5;5;31;38;0
761;raw_000000_000761.ppm;40;44;6;5;35;39;0
762;raw_000000_000762.ppm;40;44;6;5;35;39;0
763;raw_000000_000763.ppm;44;49;6;6;39;44;0
764;raw_000000_000764.ppm;44;49;6;6;39;44;0
765;raw_000000_000765.ppm;43;49;6;5;38;44;0
766;raw_000000_000766.ppm;44;50;5;6;39;45;0
767;raw_000000_000767.ppm;47;52;5;5;42;47;0
768;raw_000000_000768.ppm;49;54;5;5;44;49;0
769;raw_000000_000769.ppm;51;57;5;6;46;52;0
770;raw_000000_000770.ppm;55;61;5;6;50;56;0
771;raw_000000_000771.ppm;57;62;5;5;52;57;0
772;raw_000000_000772.ppm;62;64;6;5;57;59;0
773;raw_000000_000773.ppm;63;68;5;7;58;62;0
774;raw_000000_000774.ppm;71;71;7;6;65;65;0
775;raw_000000_000775.ppm;74;76;7;7;68;70;0
776;raw_000000_000776.ppm;81;82;8;7;74;75;0
777;raw_000000_000777.ppm;86;87;7;7;79;80;0
778;raw_000000_000778.ppm;92;93;8;8;84;85;0
779;raw_000000_000779.ppm;105;108;9;10;96;99;0
780;raw_000000_000780.ppm;30;30;5;5;25;25;0
781;raw_000000_000781.ppm;31;31;5;5;26;26;0
782;raw_000000_000782.ppm;32;31;6;5;27;26;0
783;raw_000000_000783.ppm;32;31;6;5;27;26;0
784;raw_000000_000784.ppm;31;32;5;6;26;27;0
785;raw_000000_000785.ppm;32;31;6;5;27;26;0
786;raw_000000_000786.ppm;34;34;6;6;29;29;0
787;raw_000000_000787.ppm;34;33;6;5;29;28;0
788;raw_000000_000788.ppm;35;34;6;5;30;29;0
789;raw_000000_000789.ppm;36;35;6;5;31;30;0
790;raw_000000_000790.ppm;36;37;5;6;31;32;0
791;raw_000000_000791.ppm;35;36;5;6;30;31;0
792;raw_000000_000792.ppm;39;39;5;5;34;34;0
793;raw_000000_000793.ppm;39;39;6;6;34;34;0
794;raw_000000_000794.ppm;39;38;5;6;34;33;0
795;raw_000000_000795.ppm;43;42;6;6;38;37;0
796;raw_000000_000796.ppm;43;43;5;5;38;38;0
797;raw_000000_000797.ppm;46;47;5;6;41;42;0
798;raw_000000_000798.ppm;49;49;5;5;44;44;0
799;raw_000000_000799.ppm;49;50;5;6;44;45;0
800;raw_000000_000800.ppm;53;53;6;6;48;48;0
801;raw_000000_000801.ppm;53;53;5;5;48;48;0
802;raw_000000_000802.ppm;55;56;5;6;50;51;0
803;raw_000000_000803.ppm;62;62;6;6;57;57;0
804;raw_000000_000804.ppm;68;68;6;6;62;62;0
805;raw_000000_000805.ppm;74;74;6;6;68;68;0
806;raw_000000_000806.ppm;88;87;8;7;81;80;0
807;raw_000000_000807.ppm;103;103;9;9;94;94;0
808;raw_000000_000808.ppm;112;112;9;9;103;103;0
809;raw_000000_000809.ppm;124;125;10;11;114;115;0
810;raw_000000_000810.ppm;36;36;5;5;31;31;0
811;raw_000000_000811.ppm;34;35;5;6;29;30;0
812;raw_000000_000812.ppm;35;35;6;6;30;30;0
813;raw_000000_000813.ppm;35;34;6;5;30;29;0
814;raw_000000_000814.ppm;36;36;5;5;31;31;0
815;raw_000000_000815.ppm;40;40;6;6;35;35;0
816;raw_000000_000816.ppm;40;39;6;5;35;34;0
817;raw_000000_000817.ppm;40;39;6;5;35;34;0
818;raw_000000_000818.ppm;40;39;6;5;35;34;0
819;raw_000000_000819.ppm;43;43;6;6;38;38;0
820;raw_000000_000820.ppm;46;45;6;5;41;40;0
821;raw_000000_000821.ppm;45;46;5;6;40;41;0
822;raw_000000_000822.ppm;46;47;5;6;41;42;0
823;raw_000000_000823.ppm;48;47;6;5;43;42;0
824;raw_000000_000824.ppm;48;47;6;5;43;42;0
825;raw_000000_000825.ppm;48;49;5;6;43;44;0
826;raw_000000_000826.ppm;49;49;6;6;44;44;0
827;raw_000000_000827.ppm;48;49;5;6;43;44;0
828;raw_000000_000828.ppm;49;49;6;6;44;44;0
829;raw_000000_000829.ppm;51;51;6;6;46;46;0
830;raw_000000_000830.ppm;53;52;6;5;48;47;0
831;raw_000000_000831.ppm;57;56;6;5;52;51;0
832;raw_000000_000832.ppm;56;57;5;6;51;52;0
833;raw_000000_000833.ppm;59;60;5;6;54;55;0
834;raw_000000_000834.ppm;60;60;6;6;55;55;0
835;raw_000000_000835.ppm;62;62;5;5;57;57;0
836;raw_000000_000836.ppm;64;64;5;5;59;59;0
837;raw_000000_000837.ppm;72;72;6;6;66;66;0
838;raw_000000_000838.ppm;80;80;7;7;73;73;0
839;raw_000000_000839.ppm;82;83;7;8;75;76;0
840;raw_000000_000840.ppm;28;27;6;5;23;22;0
841;raw_000000_000841.ppm;28;28;6;6;23;23;0
842;raw_000000_000842.ppm;29;29;5;5;24;24;0
843;raw_000000_000843.ppm;28;28;5;5;23;23;0
844;raw_000000_000844.ppm;28;29;5;6;23;24;0
845;raw_000000_000845.ppm;31;32;5;6;26;27;0
846;raw_000000_000846.ppm;31;30;6;5;26;25;0
847;raw_000000_000847.ppm;31;32;5;6;26;27;0
848;raw_000000_000848.ppm;32;32;6;6;27;27;0
849;raw_000000_000849.ppm;31;30;6;5;26;25;0
850;raw_000000_000850.ppm;34;33;6;5;29;28;0
851;raw_000000_000851.ppm;33;33;5;5;28;28;0
852;raw_000000_000852.ppm;33;34;5;6;28;29;0
853;raw_000000_000853.ppm;33;33;5;5;28;28;0
854;raw_000000_000854.ppm;36;35;6;5;31;30;0
855;raw_000000_000855.ppm;35;35;6;6;30;30;0
856;raw_000000_000856.ppm;35;34;6;5;30;29;0
857;raw_000000_000857.ppm;37;37;6;6;32;32;0
858;raw_000000_000858.ppm;42;42;6;6;37;37;0
859;raw_000000_000859.ppm;42;42;5;5;37;37;0
860;raw_000000_000860.ppm;44;44;5;5;39;39;0
861;raw_000000_000861.ppm;48;48;5;5;43;43;0
862;raw_000000_000862.ppm;50;50;5;5;45;45;0
863;raw_000000_000863.ppm;54;54;6;6;49;49;0
864;raw_000000_000864.ppm;58;58;5;5;53;53;0
865;raw_000000_000865.ppm;63;63;5;5;58;58;0
866;raw_000000_000866.ppm;70;70;6;6;64;64;0
867;raw_000000_000867.ppm;91;91;8;8;83;83;0
868;raw_000000_000868.ppm;101;101;9;9;93;93;0
869;raw_000000_000869.ppm;123;124;10;11;113;114;0
870;raw_000000_000870.ppm;40;38;6;6;35;33;0
871;raw_000000_000871.ppm;40;39;5;6;34;33;0
872;raw_000000_000872.ppm;40;40;5;6;35;34;0
873;raw_000000_000873.ppm;42;40;6;5;37;34;0
874;raw_000000_000874.ppm;43;41;6;6;38;36;0
875;raw_000000_000875.ppm;44;41;6;6;38;36;0
876;raw_000000_000876.ppm;43;42;5;6;38;37;0
877;raw_000000_000877.ppm;45;44;6;6;40;38;0
878;raw_000000_000878.ppm;45;43;5;5;40;38;0
879;raw_000000_000879.ppm;47;44;6;5;41;38;0
880;raw_000000_000880.ppm;47;46;5;6;41;40;0
881;raw_000000_000881.ppm;49;47;6;6;44;42;0
882;raw_000000_000882.ppm;50;47;6;5;45;42;0
883;raw_000000_000883.ppm;50;48;5;5;44;42;0
884;raw_000000_000884.ppm;52;49;6;6;46;44;0
885;raw_000000_000885.ppm;54;50;6;5;48;45;0
886;raw_000000_000886.ppm;54;52;6;6;49;47;0
887;raw_000000_000887.ppm;55;53;6;6;50;48;0
888;raw_000000_000888.ppm;55;54;5;6;50;49;0
889;raw_000000_000889.ppm;56;54;6;5;51;49;0
890;raw_000000_000890.ppm;60;58;5;6;55;53;0
891;raw_000000_000891.ppm;63;60;6;5;58;55;0
892;raw_000000_000892.ppm;63;61;6;6;58;56;0
893;raw_000000_000893.ppm;65;62;6;5;60;57;0
894;raw_000000_000894.ppm;71;71;6;7;65;65;0
895;raw_000000_000895.ppm;74;73;7;7;68;67;0
896;raw_000000_000896.ppm;75;74;7;7;69;68;0
897;raw_000000_000897.ppm;81;80;8;8;74;73;0
898;raw_000000_000898.ppm;88;83;8;7;81;76;0
899;raw_000000_000899.ppm;94;89;8;8;86;82;0
900;raw_000000_000900.ppm;29;31;6;6;24;26;0
901;raw_000000_000901.ppm;30;32;5;5;25;27;0
902;raw_000000_000902.ppm;32;34;5;5;27;29;0
903;raw_000000_000903.ppm;32;33;6;6;27;28;0
904;raw_000000_000904.ppm;34;34;6;5;29;29;0
905;raw_000000_000905.ppm;34;33;6;5;29;28;0
906;raw_000000_000906.ppm;34;34;5;5;29;29;0
907;raw_000000_000907.ppm;34;35;5;6;29;30;0
908;raw_000000_000908.ppm;34;35;5;6;29;30;0
909;raw_000000_000909.ppm;34;35;5;6;29;30;0
910;raw_000000_000910.ppm;36;36;6;6;31;31;0
911;raw_000000_000911.ppm;35;36;5;6;30;31;0
912;raw_000000_000912.ppm;36;36;6;6;31;31;0
913;raw_000000_000913.ppm;35;35;5;5;30;30;0
914;raw_000000_000914.ppm;37;37;6;6;32;32;0
915;raw_000000_000915.ppm;38;38;5;5;33;33;0
916;raw_000000_000916.ppm;38;38;5;5;33;33;0
917;raw_000000_000917.ppm;40;39;6;5;35;34;0
918;raw_000000_000918.ppm;39;39;5;5;34;34;0
919;raw_000000_000919.ppm;41;42;5;6;36;37;0
920;raw_000000_000920.ppm;41;41;5;5;36;36;0
921;raw_000000_000921.ppm;42;42;5;5;37;37;0
922;raw_000000_000922.ppm;42;42;5;5;37;37;0
923;raw_000000_000923.ppm;42;42;5;5;37;37;0
924;raw_000000_000924.ppm;46;47;5;6;41;42;0
925;raw_000000_000925.ppm;50;49;6;5;45;44;0
926;raw_000000_000926.ppm;48;47;6;5;43;42;0
927;raw_000000_000927.ppm;52;49;6;5;47;44;0
928;raw_000000_000928.ppm;55;54;5;6;50;49;0
929;raw_000000_000929.ppm;58;57;5;6;53;52;0
930;raw_000000_000930.ppm;37;36;6;5;32;31;0
931;raw_000000_000931.ppm;37;38;5;6;32;33;0
932;raw_000000_000932.ppm;39;40;5;6;34;35;0
933;raw_000000_000933.ppm;40;40;5;5;35;35;0
934;raw_000000_000934.ppm;38;39;5;6;33;34;0
935;raw_000000_000935.ppm;40;40;6;6;35;35;0
936;raw_000000_000936.ppm;42;42;6;5;37;37;0
937;raw_000000_000937.ppm;43;43;6;6;38;38;0
938;raw_000000_000938.ppm;43;44;6;5;38;39;0
939;raw_000000_000939.ppm;43;45;5;6;38;40;0
940;raw_000000_000940.ppm;46;46;6;6;41;41;0
941;raw_000000_000941.ppm;48;47;6;5;43;42;0
942;raw_000000_000942.ppm;48;49;5;6;43;44;0
943;raw_000000_000943.ppm;49;49;5;5;44;44;0
944;raw_000000_000944.ppm;50;50;6;6;45;45;0
945;raw_000000_000945.ppm;51;52;5;6;46;47;0
946;raw_000000_000946.ppm;56;56;6;6;51;51;0
947;raw_000000_000947.ppm;55;54;6;5;50;49;0
948;raw_000000_000948.ppm;56;56;5;5;51;51;0
949;raw_000000_000949.ppm;59;59;5;5;54;54;0
950;raw_000000_000950.ppm;61;62;5;6;56;57;0
951;raw_000000_000951.ppm;64;64;6;6;59;59;0
952;raw_000000_000952.ppm;64;63;6;5;59;58;0
953;raw_000000_000953.ppm;68;67;7;6;62;61;0
954;raw_000000_000954.ppm;68;67;7;6;62;61;0
955;raw_000000_000955.ppm;70;68;6;6;64;62;0
956;raw_000000_000956.ppm;76;75;7;6;70;69;0
957;raw_000000_000957.ppm;80;79;8;7;73;72;0
958;raw_000000_000958.ppm;86;86;8;8;79;79;0
959;raw_000000_000959.ppm;91;91;8;8;83;83;0
